,Unnamed: 0,review_id,user_id,business_id,stars_x,useful,funny,cool,text,date,name,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,attributes,categories,hours
26814,3010619,Uhao1VhXCWkb1AgSEtcUXw,4sSzq7TBWq04M-o3thDKeg,kVTHnhgYUw-Pmr7wgDB4_g,3,1,0,0,"1950s meets art deco meets frida kahlo. Decor and ambiance is very cool. However the service is ""spacey"" - literally ... It seemed the staff wasn't running on all cylinders. 

Food was average. Guacamole was really good.",2013-09-23 13:04:14,Distrito,3945 Chestnut St,Philadelphia,PA,19104,39.9558813,-75.2020031,3.5,1077.0,1.0,"{'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'DriveThru': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsDelivery': 'True'}","Mexican, Restaurants, Nightlife, Cocktail Bars, Bars","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0'}"
39154,4777116,8Zt0NlHRF8IVE2vKIpjSbA,Dr1ShQHZw5F8JV4HTC_xrA,1Ck2drCXGh1h5bhc9aIRpg,1,0,0,0,"Been coming here for years. Recently soured on the place when our friend's purse was stolen while sitting at the bar (someone walked in from the street and took it off the back of her chair she was literally sitting in)- no fault of the bar, but here's where things were handled terribly by Jack's Firehouse:

- Video footage was not made available to the police officer by the manager (blonde woman) since supposedly only the owners have access to the system and we would have to wait until the next day. This is very bad practice, as often, time is of the essence to be able to catch the perp while they are still in the area.
- Multiple messages sent to the bar the next day/following days regarding obtaining the video were COMPLETELY ignored.
- Minor point, but at least give patrons who have been coming here for years some token of sympathy (like a cheap shot or something) when something bad happens to them at your bar.",2019-12-28 00:01:06,Jack's Firehouse,2130 Fairmount Ave,Philadelphia,PA,19130,39.9670823,-75.1733028,3.5,569.0,1.0,"{'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'RestaurantsTableService': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Alcohol': ""'full_bar'"", 'Smoking': ""u'outdoor'"", 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': False}"", 'HasTV': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}""}","Restaurants, American (New), Nightlife, Barbeque, Bars","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
46385,5677706,AqId2DdAFbqEK7BcBuhdUw,OvImQjJ8BidTG_h7e9ylRg,bjPUhanWoinHi2kywvVzBA,5,0,0,0,"Love love love Mercato. The whole atmosphere is warm and inviting, especially when the weather is warm and the windows are open to the outdoor seating. I've had the grilled artichoke and meatballs to start, and would definitely recommend either. Also, they had a special menu item of a bruchetta with lemon marscapone last time I went and it was so flavorful and delicious I wish it were on the menu all the time. You can't go wrong with any of the pasta dishes, but the pyramid pasta is so unique I have a hard time ordering anything else. BYOB, great find in the city. Highly recommend for a date night or dinner catching up with friends!",2016-06-16 13:14:32,Mercato BYOB,1216 Spruce St,Philadelphia,PA,19107,39.9464996,-75.1617652,4.0,709.0,1.0,"{'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'no'"", 'BYOBCorkage': ""'yes_free'"", 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'Corkage': 'False', 'BikeParking': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsDelivery': 'True', 'Alcohol': ""'none'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForKids': 'False', 'BYOB': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'WheelchairAccessible': 'False'}","Italian, Mediterranean, Restaurants","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0'}"
28566,3158497,oE3jmtM8sSEn5_CRm4ibwg,4Tp8wNiFCa4U_sSfcgQtbg,fOhnSqmO4XY5vSI8whVKSA,5,0,0,0,Very healthy food a good selection. Good service nice atmosphere. Enjoy it here very much.,2018-04-01 14:25:17,Farmicia,15 S 3rd St,Philadelphia,PA,19146,39.9496993,-75.1457815,4.0,1094.0,0.0,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Corkage': 'False', 'HasTV': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BYOBCorkage': ""'yes_free'"", 'Caters': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': None, 'brunch': True, 'breakfast': None}"", 'DogsAllowed': 'False'}","Breakfast & Brunch, American (New), Mexican, French, Restaurants, Italian","{'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '8:30-23:0', 'Sunday': '8:30-21:0'}"
18631,2012144,h_xKe6E8fbBmWIWMBo1TOw,g3uCwZtwi5CFrjkccBDEjw,lKU_kljhbEQKIPaM1Zbqiw,4,4,1,2,"I've yet to be disappointed by any of the restaurants Marcie Turney and Valerie Safran, and Little Nonna's is no exception! Its romantic and intimate atmosphere make it the perfect date spot. Their main dining room is dimly lit, and their outdoor patio is more casual, but still beautifully decorated. My only complaint about the space is that its small space can sometimes feel a little bit crowded.

My favorite drink here is the rose sangria (which can be ordered by the pitcher to save $$); it's the perfect spring/summer drink! I also love the gnocchi here, which is rich and flavorful. I will definitely be back to Little Nonna's for more!",2017-10-25 21:30:25,Little Nonna's,1234 Locust St,Philadelphia,PA,19107,39.947786438,-75.1618928091,4.0,1147.0,1.0,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'WiFi': ""u'no'"", 'DogsAllowed': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': None, u'intimate': True, u'romantic': True, u'classy': None, u'upscale': False}"", 'HappyHour': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'None', 'RestaurantsTakeOut': 'True'}","Restaurants, Italian","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}"
41313,5021923,2D5WT9WjlZ7pvJXI0JmcFA,RdJ7Ykelg8w4y5FTmxjT8g,cOXc8c85Ms6dMEAJazLXHQ,4,1,0,3,"My friends and I went here one night a while ago because we heard it was the oldest pub in Philly.  It certainly looks like it because it's got a charming old colonial brick exterior and that 18th-century feel to it.  Of course, I was kind of drunk by the time we got there because we'd been pregaming beforehand, so I'm not sure if my review is biased or not because I was feeling no pain at that point.  I had a blast here, though.  It was crowded as hell, there was karaoke (I think - some sort of music), and the drinks were free-flowing and cold.  Apparently, I decided to steal my friend's baseball cap and watch while I was there and then belligerently decided not to give them back.  I don't remember that, but I do remember having a good time at McGillin's.  I think I'd like to go back when I'm less drunk to see what it's like the second time around.",2007-08-31 00:06:03,McGillin's Olde Ale House,1310 Drury St,Philadelphia,PA,19107,39.950168,-75.162607,4.0,979.0,1.0,"{'BYOBCorkage': ""'yes_free'"", 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'Corkage': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'loud'"", 'GoodForDancing': 'False', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'CoatCheck': 'False', 'HappyHour': 'True', 'DogsAllowed': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'BYOB': 'False', 'Smoking': ""u'no'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Bars, Nightlife, Pubs, American (Traditional), Event Planning & Services, Karaoke, Restaurants, Venues & Event Spaces, Irish Pub, Sports Bars, Irish","{'Monday': '0:0-0:0', 'Tuesday': '12:0-2:0', 'Wednesday': '12:0-2:0', 'Thursday': '12:0-2:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
47602,5857877,ffBvA0nMgWMkNhKkdDs9CA,Zs8Zk3sgh5JxRmoZW4PJcg,XU3Fe8I8dD3FaOmzAQXLnQ,4,1,0,0,"YUM YUM YUM!

These bagels are unlike any I've ever had. The brick oven makes them a little more doughy then regular bagels and I absolutely love it.
My favorite is getting ""the classic"" sandwich with whitefish instead of salmon on a plain bagel. Their white fish spread is absolutely amazing. 

Another plus is that you can order bagels/white fish/salmon/cream cheese the day before and have the order ready for pick up the next day if you are hosting a party and want Spread Bagelry featured at your house!

Do be prepared to wait in a line if you are showing up on a weekend during prime brunch hours but FEAR NOT...there is usually live music playing outside and everyone is very friendly.",2013-01-17 21:14:37,Spread Bagelry,262 S 20th St,Philadelphia,PA,19103,39.9485847,-75.1744427,3.5,579.0,1.0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'HappyHour': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'False', 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'DogsAllowed': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsTakeOut': 'True'}","Breakfast & Brunch, Sandwiches, Food, Restaurants, Bagels","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
41596,5049827,ty9TUFBn7Sw1XQo0m-W2Lg,DTFxhpuzlQ3MEQ9-rCu2Wg,LwX2vbzttWYAdoBoVtfvRg,3,0,0,0,"Great atmosphere, great beer selection, the food was just ok. 

Had the tap burger,  I would have gave it a 6/10, my buddy said 8/10. Two people at the table got pizza. I asked if it was good and the only answer I could get was 'it tastes how it looks'. It looked small and  cheap.

This place could have four stars if it wasn't  for the inflated prices.",2013-01-13 22:44:29,City Tap House,"3925 Walnut St, Fl 2, Radian Balcony",Philadelphia,PA,19104,39.9543092612,-75.2013524735,3.5,742.0,0.0,"{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'True'}","Pubs, Gastropubs, Venues & Event Spaces, Bars, Nightlife, Event Planning & Services, American (New), Restaurants","{'Monday': '11:30-23:30', 'Tuesday': '11:30-23:30', 'Wednesday': '11:30-23:30', 'Thursday': '11:0-23:30', 'Friday': '11:30-1:0', 'Saturday': '11:30-1:0', 'Sunday': '11:30-23:30'}"
28605,3162650,-oCW4gS1hgN0EOC22t8jJw,u9qhYrSC-AVPXgvrLHeQZw,g2zwbLIqxtN9nGGuL43trg,3,3,0,1,"Here is my review in short:

Pretty friendly employees.  Nice, helpful.  Can't complain about them (unlike their Little Baby neighboor).

Meh, on the pizza.  I think I had ""the Jane"" The crust was nice - crispy and chewy at the same time, the cheese ratio (to sauce) was a bit cheese heavy for my personal liking.  It was really just a decent slice with a few small basil leaves tossed on top.  While I wont go out of my way to go back, I wont decline if someone else whats to go.  

While the pizza decor is cute, there is not as much of it as I thought there would be.  Dont get me wrong, there is a good amount of it, but I just expected it to be overwhelming.  Also, there was not a single story attached to the items - something that would be cool to add.  

Go and try it for yourself, I was not wowed but you might be. . .",2012-10-15 17:23:34,Pizza Brain,2313 Frankford Ave,Philadelphia,PA,19125,39.9806746,-75.1280968,4.0,575.0,1.0,"{'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'HappyHour': 'False', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': None}"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True'}","Restaurants, Pizza, Specialty Food, Museums, Food, Arts & Entertainment","{'Monday': '0:0-0:0', 'Tuesday': '13:0-20:0', 'Wednesday': '13:0-20:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:0'}"
37553,4501964,DziT7WaatVJdoEKS-kDKVA,DwyevLE3RWfuBzgcJtRFyg,Jg9kkOl4sx2AXJVohbpSiw,5,1,0,0,"This place is fantastic!  When you walk in go straight to the back to order.   There are two meats of the day. Order tacos and tamales la carte. Sit down, enjoy and then pay. Everyone was so friendly too.  Very reasonably priced.  Highly recommend and hope that this local joint does well and is here to stay.",2016-08-06 18:09:30,South Philly Barbacoa,1140 S 9th St,Philadelphia,PA,19147,39.935354,-75.158801,4.5,593.0,1.0,"{'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'WheelchairAccessible': 'False', 'HappyHour': 'False', 'WiFi': ""'no'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'None', 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'DriveThru': 'None', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True'}","Barbeque, Coffee & Tea, Mexican, Cannabis Clinics, Event Planning & Services, Personal Chefs, Restaurants, Juice Bars & Smoothies, Food, Health & Medical","{'Saturday': '5:0-15:0', 'Sunday': '5:0-15:0'}"
27312,3051103,diB3QmL0oycNvFel36SZCA,oknU9tuT6R16XlolOBnWHw,gOrJeoLDOiW7muWuoE-sMg,4,1,1,1,"As I sit here and stare at 2 feet of snow from my office window, I'm counting down the days until Morgan's Pier reopens.

Situated at the north west base of the Ben Franklin Bridge, this is the go-to summer spot for good quality draft beer and the cool breezes from the Delaware River. If you can fight your way through the fixed gear bikes and ironic haircuts, I think you'll fall in love with this place. 

Aside from the good beer and the fairly good food (not great, small menu, but ok), the music here is fantastic. Curated by the local promoter R5 you can always guarantee there will be a DJ playing some good music or a band up on the little stage they have. They tend to have a lot of great indie bands playing throughout the summer. Sometimes the shows are free and sometimes there is a cover for the show or the dj set. 

As you can imagine this place is jam packed on the weekends. 

For you weeknight drinkers, I think you'll find it to be fairly comfortable during the week unless a big named band or dj is playing.",2014-02-19 21:03:08,Morgan's Pier,221 N Columbus Blvd,Philadelphia,PA,19123,39.9549030181,-75.1389125268,3.0,710.0,1.0,"{'NoiseLevel': ""u'loud'"", 'BikeParking': 'True', 'HasTV': 'True', 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForDancing': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': None, 'brunch': None, 'breakfast': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'AgesAllowed': ""u'21plus'"", 'RestaurantsDelivery': 'None', 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True'}","Restaurants, Nightlife, Arts & Entertainment, Seafood, Music Venues, American (New), Paint & Sip, Dance Clubs, Sandwiches, Bars","{'Monday': '11:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-2:0'}"
5190,505202,QuHqYLCqpvurLzdX_3oZmQ,wYhzRrGfsmvVxTdBDbI2kg,eaDZlSuVS0EY67Ke6pRP6Q,4,0,0,0,"Ya really cant go wrong @ Penang.  The food is incredibly fresh and made to order and pretty damn cheap and fast.

It's totally casual + relaxed, I always try taste something new, they have a broad menu.  Watch the spice levels, it can get hot, but they'll gladly tone it down for you by request.

I had lunch there on the solo tip the other day, I had Thai Basil Noodle and Malaysian Coffee and the bill came to $12.  That's pretty hard to beat. 

Check this place out as an alternative to your run of the mill Chinese place.",2011-07-15 20:37:29,Penang,117 N 10th St,Philadelphia,PA,19107,39.954044,-75.15598,3.5,1112.0,1.0,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'BYOBCorkage': ""'no'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'False', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'Caters': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'True'}","Malaysian, Asian Fusion, Cambodian, Chinese, Restaurants, Thai","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
38068,4588389,urCbjZP5HPlpReKZznEa3g,ie9VaHvAaQgjMJP3Gn-AQQ,RnhLCG4N9MPy6ZRzq787Cg,4,2,0,0,"I've been here three times and the experiences were overall positive. I will say, even though it's more a burger/grill and beer joint, I enjoy it most for brunch. I think their breakfasts are awesome, their corn pancakes and egg plates are much better than run of the mill grills that are open that early.  I wouldn't put it in the same class as Honey's or Morning Glory, but it's good.  As a side note, I do remember their breakfasts being a dollar or two higher than what I think they should be, but most grills like that (such as Bridget Foy's) charge lunch prices for breakfast.

I've had their burger and a pork sandwich for lunch, both were good, both were a bit greasy. They have a good beer list and cool decor (I actually feel the effort they put in to their bathrooms are especially win and should have been used throughout). When ever I'm over near the Rittenhouse area, I'm tempted to stop in - if you're over there, you should try it to.",2011-06-17 11:28:55,Devil's Alley Bar & Grille,1907 Chestnut St,Philadelphia,PA,19103,39.95214,-75.1722162,3.5,825.0,1.0,"{'Corkage': 'False', 'GoodForKids': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}""}","Local Flavor, Nightlife, Bars, American (New), Restaurants, Breakfast & Brunch, Sports Bars, Pubs","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-0:0'}"
